flavor,mass_GeV,boundary,baseline_u2,baseline_open,item,classification,scenario_low_shift_pct,scenario_high_shift_pct,low_boundary_exists,high_boundary_exists,note
Umu,0.7,lower,1.2300425624800578e-07,False,visible_decay_topology_acceptance,unknowable; acceptance scenario,19.200030352007857,-12.260151430687149,True,True,Proxy for replacing the isotropic e+e- two-body acceptance with channel-complete visible decays and HNL polarization.
Umu,0.7,upper,,True,visible_decay_topology_acceptance,unknowable; acceptance scenario,,,False,False,Proxy for replacing the isotropic e+e- two-body acceptance with channel-complete visible decays and HNL polarization.
Umu,0.725,lower,1.0424062410288904e-07,False,fonll_charm_scale_pdf,literature-informed range,22.144273231002742,-16.0179020313335,True,True,Scale D-meson production by 0.6-1.5; scale the induced-tau channel by the 57.4% charm-source fraction of the current tau pool. Literature-informed envelope pending actual seven-point/PDF grids.
Umu,0.725,upper,,True,fonll_charm_scale_pdf,literature-informed range,,,False,False,Scale D-meson production by 0.6-1.5; scale the induced-tau channel by the 57.4% charm-source fraction of the current tau pool. Literature-informed envelope pending actual seven-point/PDF grids.
Umu,0.725,lower,1.0424062410288904e-07,False,fonll_bottom_scale_pdf,literature-informed range,2.9377721345193564,-2.6048518168505064,True,True,Scale B-meson production by 0.7-1.3 and the bottom-source share of induced taus. Literature-informed envelope pending actual grids.
Umu,0.725,upper,,True,fonll_bottom_scale_pdf,literature-informed range,,,False,False,Scale B-meson production by 0.7-1.3 and the bottom-source share of induced taus. Literature-informed envelope pending actual grids.
Umu,0.725,lower,1.0424062410288904e-07,False,missing_charm_baryon_channels,proxy/reweight estimate,-5.7654045634193185,-15.992094717536986,True,True,Add 15-50% of the D-meson accepted yield as a proxy for omitted Lambda_c/Xi_c HNL production. The range is not a calculation.
Umu,0.725,upper,,True,missing_charm_baryon_channels,proxy/reweight estimate,,,False,False,Add 15-50% of the D-meson accepted yield as a proxy for omitted Lambda_c/Xi_c HNL production. The range is not a calculation.
Umu,0.725,lower,1.0424062410288904e-07,False,bc_spectrum_and_normalization,unknowable; factor scenario,0.004926955507489339,-0.009850479388440192,True,True,Scale Bc by 0.5-2.0. This is a scenario because neither its 14 TeV normalization nor its borrowed spectrum is validated.
Umu,0.725,upper,,True,bc_spectrum_and_normalization,unknowable; factor scenario,,,False,False,Scale Bc by 0.5-2.0. This is a scenario because neither its 14 TeV normalization nor its borrowed spectrum is validated.
Umu,0.725,lower,1.0424062410288904e-07,False,kaon_spectrum_and_normalization,unknowable; factor scenario,0.0,0.0,True,True,Scale K production by 0.5-2.0. This is a scenario because the current Tsallis/Gaussian spectrum and 300 mb normalization are not data-derived.
Umu,0.725,upper,,True,kaon_spectrum_and_normalization,unknowable; factor scenario,,,False,False,Scale K production by 0.5-2.0. This is a scenario because the current Tsallis/Gaussian spectrum and 300 mb normalization are not data-derived.
Umu,0.725,lower,1.0424062410288904e-07,False,missing_neutral_kaon_production,unknowable; additive proxy,0.0,0.0,True,True,"Add 5-50% of the charged-kaon accepted yield below the K0 semileptonic endpoint as a K0S/K0L production proxy. Neutral-kaon flux and transport are absent, so this is one-sided and not a calculation."
Umu,0.725,upper,,True,missing_neutral_kaon_production,unknowable; additive proxy,,,False,False,"Add 5-50% of the charged-kaon accepted yield below the K0 semileptonic endpoint as a K0S/K0L production proxy. Neutral-kaon flux and transport are absent, so this is one-sided and not a calculation."
Umu,0.725,lower,1.0424062410288904e-07,False,charged_kaon_parent_transport,unknowable; transport scenario,0.0,0.0,True,True,Retain 10-70% of the current charged-kaon yield as a parent-flight/magnetic-bending/material-survival scenario. The present code decays every kaon at the IP and therefore cannot determine this correction.
Umu,0.725,upper,,True,charged_kaon_parent_transport,unknowable; transport scenario,,,False,False,Retain 10-70% of the current charged-kaon yield as a parent-flight/magnetic-bending/material-survival scenario. The present code decays every kaon at the IP and therefore cannot determine this correction.
Umu,0.725,lower,1.0424062410288904e-07,False,legacy_direct_form_factors,code-audit envelope,28.971235656196328,-16.99756374549124,True,True,"Scale direct B/D/Bc rates by 0.6-1.45, matching the size of the code-level SM-limit normalization discrepancies found in the audited channels."
Umu,0.725,upper,,True,legacy_direct_form_factors,code-audit envelope,,,False,False,"Scale direct B/D/Bc rates by 0.6-1.45, matching the size of the code-level SM-limit normalization discrepancies found in the audited channels."
Umu,0.725,lower,1.0424062410288904e-07,False,fragmentation_fraction_extrapolation,literature-informed range,8.292271115896366,-6.764514934996891,True,True,Scale B/D channels by 0.85-1.15 for acceptance extrapolation and fraction uncertainty; this does not replace differential fragmentation inputs.
Umu,0.725,upper,,True,fragmentation_fraction_extrapolation,literature-informed range,,,False,False,Scale B/D channels by 0.85-1.15 for acceptance extrapolation and fraction uncertainty; this does not replace differential fragmentation inputs.
Umu,0.725,lower,1.0424062410288904e-07,False,production_spin_and_residual_angles,proxy/reweight estimate,8.322969297116444,-6.783153029203326,True,True,"Scale all analytic hadron/tau channels by 0.85-1.15 as an acceptance proxy for omitted multidimensional correlations. Tau two-body decays use a fixed longitudinal asymmetry parameter, not an event-level true helicity model."
Umu,0.725,upper,,True,production_spin_and_residual_angles,proxy/reweight estimate,,,False,False,"Scale all analytic hadron/tau channels by 0.85-1.15 as an acceptance proxy for omitted multidimensional correlations. Tau two-body decays use a fixed longitudinal asymmetry parameter, not an event-level true helicity model."
Umu,0.725,lower,1.0424062410288904e-07,False,missing_tau_multihadron_modes,proxy/reweight estimate,-0.008315156361882181,-0.04154321542503281,True,True,Add 5-25% to prompt and induced tau channels for omitted a1/3pi and other multi-hadron tau-to-N modes. One-sided branching/phase-space proxy.
Umu,0.725,upper,,True,missing_tau_multihadron_modes,proxy/reweight estimate,,,False,False,Add 5-25% to prompt and induced tau channels for omitted a1/3pi and other multi-hadron tau-to-N modes. One-sided branching/phase-space proxy.
Umu,0.725,lower,1.0424062410288904e-07,False,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,-4.398819670340792,-14.510711392740983,True,True,Add 10-40% to D production and 5-20% to B production for unlisted exclusive modes and weak heavy-hadron cascades. Proxy only; overlaps must be removed in a real inclusive bookkeeping audit.
Umu,0.725,upper,,True,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,,,False,False,Add 10-40% to D production and 5-20% to B production for unlisted exclusive modes and weak heavy-hadron cascades. Proxy only; overlaps must be removed in a real inclusive bookkeeping audit.
Umu,0.725,lower,1.0424062410288904e-07,False,flat_ew_kfactor_and_wz_mixture,literature-informed range,0.0003561923634043396,-0.00035618638234424793,True,True,Scale WZ and prompt-tau yields by 0.85-1.15 around the flat K=1.3 model.
Umu,0.725,upper,,True,flat_ew_kfactor_and_wz_mixture,literature-informed range,,,False,False,Scale WZ and prompt-tau yields by 0.85-1.15 around the flat K=1.3 model.
Umu,0.725,lower,1.0424062410288904e-07,False,induced_tau_branching_inputs,literature-informed range,0.024891414825467528,-0.024862243832546316,True,True,Aggregate central-value uncertainty proxy; source correlations absent.
Umu,0.725,upper,,True,induced_tau_branching_inputs,literature-informed range,,,False,False,Aggregate central-value uncertainty proxy; source correlations absent.
Umu,0.725,lower,1.0424062410288904e-07,False,visible_branching_fraction,literature-informed range,5.407125271567859,-4.777872481069545,True,True,Scale all yields by 0.9-1.1.
Umu,0.725,upper,,True,visible_branching_fraction,literature-informed range,,,False,False,Scale all yields by 0.9-1.1.
Umu,0.725,lower,1.0424062410288904e-07,False,hnlcalc_hadron_parton_matching,proxy/reweight estimate; overlaps other rows,0.0,0.0,True,True,"Apply 0.7-1.3 to total yield for 0.8-2 GeV as a proxy for HNLCalc's exclusive-hadron/inclusive-parton transition. Kept separate from the combined RSS because it overlaps lifetime, BRvis, and form-factor rows."
Umu,0.725,upper,,True,hnlcalc_hadron_parton_matching,proxy/reweight estimate; overlaps other rows,,,False,False,"Apply 0.7-1.3 to total yield for 0.8-2 GeV as a proxy for HNLCalc's exclusive-hadron/inclusive-parton transition. Kept separate from the combined RSS because it overlaps lifetime, BRvis, and form-factor rows."
Umu,0.725,lower,1.0424062410288904e-07,False,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,0.0,-3.565192585597288e-08,True,True,"Upper-bound proxy using sigma(pp->h)=60 pb, Gamma_h=4.07 MeV and Gamma(h->Nnu)/U2 = mN^2 mh/(8 pi v^2). It remains below the percent level of the saved WZ normalization over 0.2-10 GeV. Proxy Higgs/WZ=1.892e-05."
Umu,0.725,upper,,True,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,,,False,False,"Upper-bound proxy using sigma(pp->h)=60 pb, Gamma_h=4.07 MeV and Gamma(h->Nnu)/U2 = mN^2 mh/(8 pi v^2). It remains below the percent level of the saved WZ normalization over 0.2-10 GeV. Proxy Higgs/WZ=1.892e-05."
Umu,0.725,lower,1.0424062410288904e-07,False,csv_8_digit_serialization,quantitatively dismissed by rounding bound,1.077072742106111e-05,-1.077072196986606e-05,True,True,"A 10k-event test at mN=0.2, 1, and 4 GeV for all flavors found zero geometry-hit changes when degrading 8 to 6 significant digits; the largest resolved boundary shift was 0.00157%. Eight-digit effects are therefore assigned a conservative 1e-5% envelope."
Umu,0.725,upper,,True,csv_8_digit_serialization,quantitatively dismissed by rounding bound,,,False,False,"A 10k-event test at mN=0.2, 1, and 4 GeV for all flavors found zero geometry-hit changes when degrading 8 to 6 significant digits; the largest resolved boundary shift was 0.00157%. Eight-digit effects are therefore assigned a conservative 1e-5% envelope."
Umu,0.725,lower,1.0424062410288904e-07,False,integrated_luminosity,"direct normalization, assumed 1.5%",0.8234780177816203,-0.7927077215759026,True,True,HL-LHC luminosity calibration scenario.
Umu,0.725,upper,,True,integrated_luminosity,"direct normalization, assumed 1.5%",,,False,False,HL-LHC luminosity calibration scenario.
Umu,0.725,lower,1.0424062410288904e-07,False,detector_reconstruction_efficiency,unknowable; efficiency scenario,41.234581080113685,0.0,True,True,Scale all yields by 0.5-1.0. Unknowable without detector simulation; shown only as a design scenario.
Umu,0.725,upper,,True,detector_reconstruction_efficiency,unknowable; efficiency scenario,,,False,False,Scale all yields by 0.5-1.0. Unknowable without detector simulation; shown only as a design scenario.
Umu,0.725,lower,1.0424062410288904e-07,False,nonzero_background_threshold,direct threshold response; background unknowable,29.11592216768193,82.34848959653615,True,True,"Recompute boundaries at 5 and 10 events instead of 3. Direct response, but the thresholds are scenarios because no background model exists."
Umu,0.725,upper,,True,nonzero_background_threshold,direct threshold response; background unknowable,,,False,True,"Recompute boundaries at 5 and 10 events instead of 3. Direct response, but the thresholds are scenarios because no background model exists."
Umu,0.725,lower,1.0424062410288904e-07,False,production_mc_statistical,directly calculable now,3.7479556172229866,-3.3767548037193507,True,True,Approximate 1-sigma accepted-yield error=6.813%.
Umu,0.725,lower,1.0424062410288904e-07,False,current_code_rerun_proxy,direct code calculation; finite-MC proxy,-2.7995230728613207,-2.7995230728613207,True,True,Replace the saved induced-tau contribution with the current implementation and add the new Lambda_b channel. Direct code calculation with 5k-event geometry subsamples.
Umu,0.725,upper,,True,current_code_rerun_proxy,direct code calculation; finite-MC proxy,,,False,False,Replace the saved induced-tau contribution with the current implementation and add the new Lambda_b channel. Direct code calculation with 5k-event geometry subsamples.
Umu,0.725,lower,1.0424062410288904e-07,False,hnl_lifetime_width,physics-scaling proxy,-10.557280900008415,9.544511501033215,True,True,"ctau x[0.8,1.2]; local dlnN/dlnU2=1.929."
Umu,0.725,lower,1.0424062410288904e-07,False,visible_decay_topology_acceptance,unknowable; acceptance scenario,19.537790516380007,-12.321316258715587,True,True,Proxy for replacing the isotropic e+e- two-body acceptance with channel-complete visible decays and HNL polarization.
Umu,0.725,upper,,True,visible_decay_topology_acceptance,unknowable; acceptance scenario,,,False,False,Proxy for replacing the isotropic e+e- two-body acceptance with channel-complete visible decays and HNL polarization.
Umu,0.75,lower,1.0229912968363902e-07,False,fonll_charm_scale_pdf,literature-informed range,21.970159872693795,-15.709091426244981,True,True,Scale D-meson production by 0.6-1.5; scale the induced-tau channel by the 57.4% charm-source fraction of the current tau pool. Literature-informed envelope pending actual seven-point/PDF grids.
